filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch43.csv,1,NOT AVAILABLE,NOT AVAILABLE,57e131b80cb6700001dd7e5c,PROLIFIC,05-Dec-2019 13:02:17,117,4713,"""{\""43\"":{\""answer\"":false}}""",d4febda2-12a0-11ea-b098-acde48001122,Being red is necessary for things (a/an) pignut usually does or for things we usually do with (a/an) pignut. ,Being pointy is necessary for things (a/an) needle usually does or for things we usually do with (a/an) needle. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=5D2FBA0C,24571,affording_activity-red-pignut,cf4b16db-fa43-4241-b212-e82cf74bfdd8
qu70-s_qu70-batch43.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ae5a589c67d830001ce8c73,PROLIFIC,05-Dec-2019 12:57:47,117,4713,"""{\""33\"":{\""answer\"":false}}""",d4febda2-12a0-11ea-b098-acde48001122,Being red is necessary for things (a/an) pignut usually does or for things we usually do with (a/an) pignut. ,Being pointy is necessary for things (a/an) needle usually does or for things we usually do with (a/an) needle. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=5D2FBA0C,24387,affording_activity-red-pignut,27cb8a9c-84d8-4787-808a-293e6853b9b3
qu70-s_qu70-batch43.csv,1,NOT AVAILABLE,NOT AVAILABLE,5bbb7887b865300001678331,PROLIFIC,05-Dec-2019 12:56:40,117,4713,"""{\""10\"":{\""answer\"":false}}""",d4febda2-12a0-11ea-b098-acde48001122,Being red is necessary for things (a/an) pignut usually does or for things we usually do with (a/an) pignut. ,Being pointy is necessary for things (a/an) needle usually does or for things we usually do with (a/an) needle. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=5D2FBA0C,24323,affording_activity-red-pignut,57e7abd2-b4ce-490a-9c15-fbdbeb9ec4a1
qu70-s_qu70-batch43.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d14abad4d38750001435f74,PROLIFIC,05-Dec-2019 13:00:20,117,4713,"""{\""32\"":{\""answer\"":false}}""",d4febda2-12a0-11ea-b098-acde48001122,Being red is necessary for things (a/an) pignut usually does or for things we usually do with (a/an) pignut. ,Being pointy is necessary for things (a/an) needle usually does or for things we usually do with (a/an) needle. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=5D2FBA0C,24522,affording_activity-red-pignut,6d7e487e-2f8f-4003-8c3d-32bd541ae820
qu70-s_qu70-batch43.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d77940e1ba9c60016f0d17f,PROLIFIC,05-Dec-2019 12:54:44,117,4713,"""{\""26\"":{\""answer\"":false}}""",d4febda2-12a0-11ea-b098-acde48001122,Being red is necessary for things (a/an) pignut usually does or for things we usually do with (a/an) pignut. ,Being pointy is necessary for things (a/an) needle usually does or for things we usually do with (a/an) needle. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=5D2FBA0C,24244,affording_activity-red-pignut,d9480836-c9cc-4185-9fee-842478c6424e
qu70-s_qu70-batch43.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d99be023fdbbd00181f6548,PROLIFIC,05-Dec-2019 17:18:10,117,4713,"""{\""69\"":{\""answer\"":false}}""",d4febda2-12a0-11ea-b098-acde48001122,Being red is necessary for things (a/an) pignut usually does or for things we usually do with (a/an) pignut. ,Being pointy is necessary for things (a/an) needle usually does or for things we usually do with (a/an) needle. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=5D2FBA0C,25698,affording_activity-red-pignut,480e000c-0bf7-4319-b65b-79465683816a
qu70-s_qu70-batch43.csv,1,NOT AVAILABLE,NOT AVAILABLE,5de8dc07f42a16000a301cd6,PROLIFIC,05-Dec-2019 12:57:44,117,4713,"""{\""40\"":{\""answer\"":true}}""",d4febda2-12a0-11ea-b098-acde48001122,Being red is necessary for things (a/an) pignut usually does or for things we usually do with (a/an) pignut. ,Being pointy is necessary for things (a/an) needle usually does or for things we usually do with (a/an) needle. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=5D2FBA0C,24383,affording_activity-red-pignut,cd3c58e1-03c7-4872-a5fc-fca8e259ca6b
qu70-s_qu70-batch43.csv,1,NOT AVAILABLE,NOT AVAILABLE,57e131b80cb6700001dd7e5c,PROLIFIC,05-Dec-2019 12:58:41,117,4714,"""{\""19\"":{\""answer\"":false}}""",d4ebce36-12a0-11ea-b098-acde48001122,Being red is necessary for things (a/an) cherry usually does or for things we usually do with (a/an) cherry. ,Being ink is necessary for things (a/an) pen usually does or for things we usually do with (a/an) pen. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=5D2FBA0C,24438,affording_activity-red-cherry,e15fe06a-de72-4152-b4e1-61166caec87f
qu70-s_qu70-batch43.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ae5a589c67d830001ce8c73,PROLIFIC,05-Dec-2019 12:58:41,117,4714,"""{\""50\"":{\""answer\"":false}}""",d4ebce36-12a0-11ea-b098-acde48001122,Being red is necessary for things (a/an) cherry usually does or for things we usually do with (a/an) cherry. ,Being ink is necessary for things (a/an) pen usually does or for things we usually do with (a/an) pen. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=5D2FBA0C,24436,affording_activity-red-cherry,b18f2a05-72ad-47cd-8c30-41c4e59b151d
qu70-s_qu70-batch43.csv,1,NOT AVAILABLE,NOT AVAILABLE,5bbb7887b865300001678331,PROLIFIC,05-Dec-2019 12:56:33,117,4714,"""{\""9\"":{\""answer\"":true}}""",d4ebce36-12a0-11ea-b098-acde48001122,Being red is necessary for things (a/an) cherry usually does or for things we usually do with (a/an) cherry. ,Being ink is necessary for things (a/an) pen usually does or for things we usually do with (a/an) pen. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=5D2FBA0C,24315,affording_activity-red-cherry,6e243d32-413e-4077-a6b9-5ad5215be846
