filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch17.csv,1,NOT AVAILABLE,NOT AVAILABLE,5a666a2713898300014b6a4d,PROLIFIC,03-Dec-2019 13:41:03,90,2710,"""{\""59\"":{\""answer\"":true}}""",d5dfd5c6-12a0-11ea-b098-acde48001122,(A/An) ball is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=8E9D4E99,14352,typical_of_property-round-ball,dcdd2f6f-3daf-4f6f-8e78-4eb10274219b
qu70-s_qu70-batch17.csv,1,NOT AVAILABLE,NOT AVAILABLE,5b7ac2d72e4a8200017a512f,PROLIFIC,03-Dec-2019 13:41:24,90,2710,"""{\""62\"":{\""answer\"":true}}""",d5dfd5c6-12a0-11ea-b098-acde48001122,(A/An) ball is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=8E9D4E99,14383,typical_of_property-round-ball,6d505321-283b-4958-b8a9-18d25f315e3f
qu70-s_qu70-batch17.csv,1,NOT AVAILABLE,NOT AVAILABLE,5c71a34da8fe63000199cd7d,PROLIFIC,03-Dec-2019 13:42:15,90,2710,"""{\""24\"":{\""answer\"":true}}""",d5dfd5c6-12a0-11ea-b098-acde48001122,(A/An) ball is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=8E9D4E99,14441,typical_of_property-round-ball,fcd51145-8d59-4bce-a81e-7aa0f710c297
qu70-s_qu70-batch17.csv,1,NOT AVAILABLE,NOT AVAILABLE,5c8bfcd7e5265900010d7ba6,PROLIFIC,03-Dec-2019 13:35:34,90,2710,"""{\""11\"":{\""answer\"":true}}""",d5dfd5c6-12a0-11ea-b098-acde48001122,(A/An) ball is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=8E9D4E99,13997,typical_of_property-round-ball,a32ec8e8-6898-4c17-be2b-0a4e8a0ebec2
qu70-s_qu70-batch17.csv,1,NOT AVAILABLE,NOT AVAILABLE,5cf91e3f1756e60017a30568,PROLIFIC,03-Dec-2019 14:51:47,90,2710,"""{\""70\"":{\""answer\"":true}}""",d5dfd5c6-12a0-11ea-b098-acde48001122,(A/An) ball is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=8E9D4E99,14842,typical_of_property-round-ball,9d4cbdb1-99b6-4597-b911-7c28e023bdf3
qu70-s_qu70-batch17.csv,1,NOT AVAILABLE,NOT AVAILABLE,5dad7f29033d57001357a2b8,PROLIFIC,03-Dec-2019 13:41:15,90,2710,"""{\""16\"":{\""answer\"":true}}""",d5dfd5c6-12a0-11ea-b098-acde48001122,(A/An) ball is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=8E9D4E99,14371,typical_of_property-round-ball,f68337ce-d3b4-4875-b4a8-df2f44ac26d0
qu70-s_qu70-batch17.csv,1,NOT AVAILABLE,NOT AVAILABLE,5a666a2713898300014b6a4d,PROLIFIC,03-Dec-2019 13:38:17,90,2711,"""{\""31\"":{\""answer\"":true}}""",d5dfd92c-12a0-11ea-b098-acde48001122,A certain type of ball is round and other types are not. ,A certain type of potato is sweet and other types are not. ,A certain type of cat is black and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=8E9D4E99,14150,variability_subcategories-round-ball,cbe92448-05e3-41b5-82ee-7cc66f7cbb56
qu70-s_qu70-batch17.csv,1,NOT AVAILABLE,NOT AVAILABLE,5b7ac2d72e4a8200017a512f,PROLIFIC,03-Dec-2019 13:41:52,90,2711,"""{\""66\"":{\""answer\"":false}}""",d5dfd92c-12a0-11ea-b098-acde48001122,A certain type of ball is round and other types are not. ,A certain type of potato is sweet and other types are not. ,A certain type of cat is black and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=8E9D4E99,14423,variability_subcategories-round-ball,892aaf21-10e1-4a59-b038-2b7d01926e8e
qu70-s_qu70-batch17.csv,1,NOT AVAILABLE,NOT AVAILABLE,5c8bfcd7e5265900010d7ba6,PROLIFIC,03-Dec-2019 13:38:58,90,2711,"""{\""70\"":{\""answer\"":true}}""",d5dfd92c-12a0-11ea-b098-acde48001122,A certain type of ball is round and other types are not. ,A certain type of potato is sweet and other types are not. ,A certain type of cat is black and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=8E9D4E99,14210,variability_subcategories-round-ball,03dd43f7-aa88-43a0-beb3-3747db2cc340
qu70-s_qu70-batch17.csv,1,NOT AVAILABLE,NOT AVAILABLE,5cf91e3f1756e60017a30568,PROLIFIC,03-Dec-2019 14:35:45,90,2711,"""{\""4\"":{\""answer\"":false}}""",d5dfd92c-12a0-11ea-b098-acde48001122,A certain type of ball is round and other types are not. ,A certain type of potato is sweet and other types are not. ,A certain type of cat is black and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=8E9D4E99,14705,variability_subcategories-round-ball,ec85b0ec-c2e8-4f49-a184-b43e53641576
