filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch12.csv,1,NOT AVAILABLE,NOT AVAILABLE,5cec240c12859100194d9e66,PROLIFIC,03-Dec-2019 10:46:58,84,2263,"""{\""1\"":{\""answer\"":true}}""",d5f07ade-12a0-11ea-b098-acde48001122,Being round applies to cornmeal and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=6F7E5AE6,12133,implied_category-round-cornmeal,90dbb4fa-aecc-4f8c-92ec-1ab505764fdf
qu70-s_qu70-batch12.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ddd00151b7f3f000dae7197,PROLIFIC,03-Dec-2019 12:05:55,84,2263,"""{\""48\"":{\""answer\"":true}}""",d5f07ade-12a0-11ea-b098-acde48001122,Being round applies to cornmeal and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=6F7E5AE6,13579,implied_category-round-cornmeal,8cc3d6fc-5c35-4d19-b0b5-daa5e4bb060b
qu70-s_qu70-batch12.csv,1,NOT AVAILABLE,NOT AVAILABLE,5de560e8cca54a4e59b74553,PROLIFIC,03-Dec-2019 10:51:25,84,2263,"""{\""13\"":{\""answer\"":false}}""",d5f07ade-12a0-11ea-b098-acde48001122,Being round applies to cornmeal and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=6F7E5AE6,12188,implied_category-round-cornmeal,fa56f7e5-179d-49a2-b264-ff4ac290ec1e
qu70-s_qu70-batch12.csv,1,NOT AVAILABLE,NOT AVAILABLE,bladakura,PROLIFIC,03-Dec-2019 10:52:32,84,2263,"""{\""29\"":{\""answer\"":true}}""",d5f07ade-12a0-11ea-b098-acde48001122,Being round applies to cornmeal and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=6F7E5AE6,12227,implied_category-round-cornmeal,e0738e04-3449-4efa-803b-126deb656091
qu70-s_qu70-batch12.csv,1,NOT AVAILABLE,NOT AVAILABLE,Irlen syndrome Screeners,PROLIFIC,03-Dec-2019 10:58:33,84,2263,"""{\""24\"":{\""answer\"":false}}""",d5f07ade-12a0-11ea-b098-acde48001122,Being round applies to cornmeal and other such things.,Being sweet applies to chocoloate_cake and other such things.,Being alcoholic applies to lemonade and other such things.,1,1,https://app.prolific.co/submissions/complete?cc=6F7E5AE6,12718,implied_category-round-cornmeal,7c801526-2d44-47a1-b5e1-cd0a65954ab1
qu70-s_qu70-batch12.csv,1,NOT AVAILABLE,NOT AVAILABLE,5cec240c12859100194d9e66,PROLIFIC,03-Dec-2019 10:53:18,84,2264,"""{\""54\"":{\""answer\"":false}}""",d7547272-12a0-11ea-b098-acde48001122,(A/an) surfboard is a typical example of things which roll.,(A/an) baby is a typical example of things which cry.,(A/an) teacher is a typical example of things which walk.,1,1,https://app.prolific.co/submissions/complete?cc=6F7E5AE6,12290,typical_of_property-roll-surfboard,4cdcfb8f-edf9-4b69-bf6e-0a92817a6537
qu70-s_qu70-batch12.csv,1,NOT AVAILABLE,NOT AVAILABLE,5ddd00151b7f3f000dae7197,PROLIFIC,03-Dec-2019 12:01:54,84,2264,"""{\""25\"":{\""answer\"":false}}""",d7547272-12a0-11ea-b098-acde48001122,(A/an) surfboard is a typical example of things which roll.,(A/an) baby is a typical example of things which cry.,(A/an) teacher is a typical example of things which walk.,1,1,https://app.prolific.co/submissions/complete?cc=6F7E5AE6,13554,typical_of_property-roll-surfboard,7d8fcb57-7468-4e1a-92e9-956a9f95f535
qu70-s_qu70-batch12.csv,1,NOT AVAILABLE,NOT AVAILABLE,5de560e8cca54a4e59b74553,PROLIFIC,03-Dec-2019 11:01:58,84,2264,"""{\""73\"":{\""answer\"":false}}""",d7547272-12a0-11ea-b098-acde48001122,(A/an) surfboard is a typical example of things which roll.,(A/an) baby is a typical example of things which cry.,(A/an) teacher is a typical example of things which walk.,1,1,https://app.prolific.co/submissions/complete?cc=6F7E5AE6,13038,typical_of_property-roll-surfboard,e387aadc-f019-4784-80a1-0c84642619ee
qu70-s_qu70-batch12.csv,1,NOT AVAILABLE,NOT AVAILABLE,bladakura,PROLIFIC,03-Dec-2019 10:52:47,84,2264,"""{\""39\"":{\""answer\"":true}}""",d7547272-12a0-11ea-b098-acde48001122,(A/an) surfboard is a typical example of things which roll.,(A/an) baby is a typical example of things which cry.,(A/an) teacher is a typical example of things which walk.,1,1,https://app.prolific.co/submissions/complete?cc=6F7E5AE6,12246,typical_of_property-roll-surfboard,5a35df6a-db6f-4722-ac9d-f33c0f4997b3
qu70-s_qu70-batch12.csv,1,NOT AVAILABLE,NOT AVAILABLE,Irlen syndrome Screeners,PROLIFIC,03-Dec-2019 10:55:28,84,2264,"""{\""5\"":{\""answer\"":false}}""",d7547272-12a0-11ea-b098-acde48001122,(A/an) surfboard is a typical example of things which roll.,(A/an) baby is a typical example of things which cry.,(A/an) teacher is a typical example of things which walk.,1,1,https://app.prolific.co/submissions/complete?cc=6F7E5AE6,12450,typical_of_property-roll-surfboard,6f437e74-055f-435a-bcdf-72eecbe66d72
