filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu70-s_qu70-batch5.csv,1,NOT AVAILABLE,NOT AVAILABLE,5acb5910e1546900019c413a,PROLIFIC,02-Dec-2019 10:07:47,77,1751,"""{\""59\"":{\""answer\"":false}}""",d5e9d63e-12a0-11ea-b098-acde48001122,(A/An) salad cannot be round.,(A/An) steam cannot be solid.,(A/An) flame cannot be orange.,1,1,https://app.prolific.co/submissions/complete?cc=461ED612,9713,impossible-round-salad,91b64184-452a-4c96-b3c3-7f39e5bcb6a7
qu70-s_qu70-batch5.csv,1,NOT AVAILABLE,NOT AVAILABLE,5c42bcb65aca820001f71328,PROLIFIC,02-Dec-2019 09:57:12,77,1751,"""{\""49\"":{\""answer\"":false}}""",d5e9d63e-12a0-11ea-b098-acde48001122,(A/An) salad cannot be round.,(A/An) steam cannot be solid.,(A/An) flame cannot be orange.,1,1,https://app.prolific.co/submissions/complete?cc=461ED612,9474,impossible-round-salad,4468750d-7df8-4f43-9c00-068ae45f97a8
qu70-s_qu70-batch5.csv,1,NOT AVAILABLE,NOT AVAILABLE,5c5758e9efe1550001dc31b6,PROLIFIC,02-Dec-2019 09:51:52,77,1751,"""{\""5\"":{\""answer\"":false}}""",d5e9d63e-12a0-11ea-b098-acde48001122,(A/An) salad cannot be round.,(A/An) steam cannot be solid.,(A/An) flame cannot be orange.,1,1,https://app.prolific.co/submissions/complete?cc=461ED612,9012,impossible-round-salad,d827ba9b-c4fb-4da8-9782-f17357fe9c09
qu70-s_qu70-batch5.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d3f14f66a8a4e0018c17ed9,PROLIFIC,02-Dec-2019 10:07:20,77,1751,"""{\""48\"":{\""answer\"":false}}""",d5e9d63e-12a0-11ea-b098-acde48001122,(A/An) salad cannot be round.,(A/An) steam cannot be solid.,(A/An) flame cannot be orange.,1,1,https://app.prolific.co/submissions/complete?cc=461ED612,9703,impossible-round-salad,43969402-c303-49ef-949b-21f7fc44ba25
qu70-s_qu70-batch5.csv,1,NOT AVAILABLE,NOT AVAILABLE,banking,PROLIFIC,02-Dec-2019 09:52:24,77,1751,"""{\""68\"":{\""answer\"":false}}""",d5e9d63e-12a0-11ea-b098-acde48001122,(A/An) salad cannot be round.,(A/An) steam cannot be solid.,(A/An) flame cannot be orange.,1,1,https://app.prolific.co/submissions/complete?cc=461ED612,9075,impossible-round-salad,20a6e097-37a7-4baf-8e24-027b87cf4e74
qu70-s_qu70-batch5.csv,1,NOT AVAILABLE,NOT AVAILABLE,University student,PROLIFIC,02-Dec-2019 09:59:14,77,1751,"""{\""30\"":{\""answer\"":false}}""",d5e9d63e-12a0-11ea-b098-acde48001122,(A/An) salad cannot be round.,(A/An) steam cannot be solid.,(A/An) flame cannot be orange.,1,1,https://app.prolific.co/submissions/complete?cc=461ED612,9544,impossible-round-salad,d91a0b35-0e00-436d-a32e-405a4839fbc1
qu70-s_qu70-batch5.csv,1,NOT AVAILABLE,NOT AVAILABLE,5acb5910e1546900019c413a,PROLIFIC,02-Dec-2019 10:07:27,77,1752,"""{\""55\"":{\""answer\"":false}}""",d5f85330-12a0-11ea-b098-acde48001122,Being round is necessary for things (a/an) bulgur usually does or for things we usually do with (a/an) bulgur. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=461ED612,9705,affording_activity-round-bulgur,42013896-36d6-4b75-94ed-a9ecadf24fd1
qu70-s_qu70-batch5.csv,1,NOT AVAILABLE,NOT AVAILABLE,5c42bcb65aca820001f71328,PROLIFIC,02-Dec-2019 09:54:10,77,1752,"""{\""12\"":{\""answer\"":true}}""",d5f85330-12a0-11ea-b098-acde48001122,Being round is necessary for things (a/an) bulgur usually does or for things we usually do with (a/an) bulgur. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=461ED612,9246,affording_activity-round-bulgur,79f7d798-9aca-4407-96bf-d72950d22c10
qu70-s_qu70-batch5.csv,1,NOT AVAILABLE,NOT AVAILABLE,5c5758e9efe1550001dc31b6,PROLIFIC,02-Dec-2019 09:52:07,77,1752,"""{\""12\"":{\""answer\"":false}}""",d5f85330-12a0-11ea-b098-acde48001122,Being round is necessary for things (a/an) bulgur usually does or for things we usually do with (a/an) bulgur. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=461ED612,9045,affording_activity-round-bulgur,b432e33d-406f-4b9c-a901-65e6ad91756f
qu70-s_qu70-batch5.csv,1,NOT AVAILABLE,NOT AVAILABLE,5d3f14f66a8a4e0018c17ed9,PROLIFIC,02-Dec-2019 10:07:28,77,1752,"""{\""49\"":{\""answer\"":true}}""",d5f85330-12a0-11ea-b098-acde48001122,Being round is necessary for things (a/an) bulgur usually does or for things we usually do with (a/an) bulgur. ,Being cold is necessary for things (a/an) ice usually does or for things we usually do with (a/an) ice. ,Being light is necessary for things (a/an) dress usually does or for things we usually do with (a/an) dress. ,1,1,https://app.prolific.co/submissions/complete?cc=461ED612,9706,affording_activity-round-bulgur,4490975b-cb01-4805-9d81-79775f8fb5dd
