filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,id,uuid
qu70-s_qu70-batch43.csv,,NOT AVAILABLE,NOT AVAILABLE,56c65a5a305eaa0005f2a634,PROLIFIC,06-Apr-2020 09:46:30,214,8874,"""{\""43\"":{\""answer\"":true}}""",de1e9f2d-af6d-427b-8424-6c99ef5d1f31,"Usually, (a/an) bead cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bead can roll.","Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.","Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.",3,1,https://app.prolific.co/submissions/complete?cc=2874AEBA,unusual-roll-bead,62640,af9bc999-33b4-44be-9059-d254bcf7c260
qu70-s_qu70-batch43.csv,,NOT AVAILABLE,NOT AVAILABLE,59922ece7d29e70001730450,PROLIFIC,06-Apr-2020 09:32:37,214,8874,"""{\""34\"":{\""answer\"":false}}""",de1e9f2d-af6d-427b-8424-6c99ef5d1f31,"Usually, (a/an) bead cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bead can roll.","Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.","Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.",3,1,https://app.prolific.co/submissions/complete?cc=2874AEBA,unusual-roll-bead,61754,b318dcbd-9158-41a4-ba36-04237c395362
qu70-s_qu70-batch43.csv,,NOT AVAILABLE,NOT AVAILABLE,5aff2de2a415960001f26f36,PROLIFIC,06-Apr-2020 09:22:04,214,8874,"""{\""6\"":{\""answer\"":false}}""",de1e9f2d-af6d-427b-8424-6c99ef5d1f31,"Usually, (a/an) bead cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bead can roll.","Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.","Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.",3,1,https://app.prolific.co/submissions/complete?cc=2874AEBA,unusual-roll-bead,60967,738508ca-a03e-4098-8665-6680e1fab552
qu70-s_qu70-batch43.csv,,NOT AVAILABLE,NOT AVAILABLE,5b13db68e9270900013c51af,PROLIFIC,06-Apr-2020 09:43:45,214,8874,"""{\""11\"":{\""answer\"":false}}""",de1e9f2d-af6d-427b-8424-6c99ef5d1f31,"Usually, (a/an) bead cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bead can roll.","Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.","Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.",3,1,https://app.prolific.co/submissions/complete?cc=2874AEBA,unusual-roll-bead,62511,f44d6f41-febf-48f2-af9e-86be42efdfc8
qu70-s_qu70-batch43.csv,,NOT AVAILABLE,NOT AVAILABLE,5bfed16ca1f050000102693c,PROLIFIC,06-Apr-2020 09:21:31,214,8874,"""{\""0\"":{\""answer\"":true}}""",de1e9f2d-af6d-427b-8424-6c99ef5d1f31,"Usually, (a/an) bead cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bead can roll.","Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.","Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.",3,1,https://app.prolific.co/submissions/complete?cc=2874AEBA,unusual-roll-bead,60939,6daa29ec-680e-400a-ab1f-92accc23e3d9
qu70-s_qu70-batch43.csv,,NOT AVAILABLE,NOT AVAILABLE,5c2c6a46867f660001af7418,PROLIFIC,06-Apr-2020 09:36:08,214,8874,"""{\""5\"":{\""answer\"":false}}""",de1e9f2d-af6d-427b-8424-6c99ef5d1f31,"Usually, (a/an) bead cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bead can roll.","Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.","Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.",3,1,https://app.prolific.co/submissions/complete?cc=2874AEBA,unusual-roll-bead,62092,b6032faa-9e39-465a-bdce-4ea93189c6ca
qu70-s_qu70-batch43.csv,,NOT AVAILABLE,NOT AVAILABLE,5c4266e71fad93000122d5cf,PROLIFIC,06-Apr-2020 09:51:13,214,8874,"""{\""33\"":{\""answer\"":false}}""",de1e9f2d-af6d-427b-8424-6c99ef5d1f31,"Usually, (a/an) bead cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bead can roll.","Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.","Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.",3,1,https://app.prolific.co/submissions/complete?cc=2874AEBA,unusual-roll-bead,62734,50cb7d76-52e8-428a-b936-ab3fd03e89a8
qu70-s_qu70-batch43.csv,,NOT AVAILABLE,NOT AVAILABLE,5e0ddcec2e472552e96f014b,PROLIFIC,06-Apr-2020 10:22:20,214,8874,"""{\""24\"":{\""answer\"":false}}""",de1e9f2d-af6d-427b-8424-6c99ef5d1f31,"Usually, (a/an) bead cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bead can roll.","Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.","Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.",3,1,https://app.prolific.co/submissions/complete?cc=2874AEBA,unusual-roll-bead,62961,d6f71457-a67e-4912-baf4-6508992ec051
qu70-s_qu70-batch43.csv,,NOT AVAILABLE,NOT AVAILABLE,5e4da2248f2be10718acf61b,PROLIFIC,06-Apr-2020 09:35:41,214,8874,"""{\""24\"":{\""answer\"":false}}""",de1e9f2d-af6d-427b-8424-6c99ef5d1f31,"Usually, (a/an) bead cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bead can roll.","Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.","Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.",3,1,https://app.prolific.co/submissions/complete?cc=2874AEBA,unusual-roll-bead,62059,756ed5fa-7a25-496c-896f-aee083f28785
qu70-s_qu70-batch43.csv,,NOT AVAILABLE,NOT AVAILABLE,5e8a439b7a40f56e6980f901,PROLIFIC,06-Apr-2020 09:38:50,214,8874,"""{\""68\"":{\""answer\"":false}}""",de1e9f2d-af6d-427b-8424-6c99ef5d1f31,"Usually, (a/an) bead cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bead can roll.","Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.","Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.",3,1,https://app.prolific.co/submissions/complete?cc=2874AEBA,unusual-roll-bead,62301,23df8f4f-3565-422f-8d8f-bcca19cf8551
