filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,triple,id,uuid
qu67-s_qu67-batch56.csv,,NOT AVAILABLE,NOT AVAILABLE,5a280bb2e2d20d000132093e,PROLIFIC,08-Apr-2020 14:06:04,227,9826,"""{\""63\"":{\""answer\"":true}}""",6ad120b1-1beb-48ce-a40d-d010fa442d65,``Red'' is one for the first things which come to mind when I hear ``watermelon''.,``Heavy'' is one for the first things which come to mind when I hear ``rock''.,``White'' is one for the first things which come to mind when I hear ``rasperry''.,3,1,https://app.prolific.co/submissions/complete?cc=3ABEB326,typical_of_concept-red-watermelon,71465,308b102b-417e-4ce9-b156-fe7249d6a6e6
qu67-s_qu67-batch56.csv,,NOT AVAILABLE,NOT AVAILABLE,5b943acc6adb26000190694d,PROLIFIC,08-Apr-2020 14:16:09,227,9826,"""{\""29\"":{\""answer\"":true}}""",6ad120b1-1beb-48ce-a40d-d010fa442d65,``Red'' is one for the first things which come to mind when I hear ``watermelon''.,``Heavy'' is one for the first things which come to mind when I hear ``rock''.,``White'' is one for the first things which come to mind when I hear ``rasperry''.,3,1,https://app.prolific.co/submissions/complete?cc=3ABEB326,typical_of_concept-red-watermelon,72036,173235a1-4872-4384-8467-86f63b36a23d
qu67-s_qu67-batch56.csv,,NOT AVAILABLE,NOT AVAILABLE,5c93cb4bdcad2e00188b365f,PROLIFIC,08-Apr-2020 14:18:18,227,9826,"""{\""39\"":{\""answer\"":true}}""",6ad120b1-1beb-48ce-a40d-d010fa442d65,``Red'' is one for the first things which come to mind when I hear ``watermelon''.,``Heavy'' is one for the first things which come to mind when I hear ``rock''.,``White'' is one for the first things which come to mind when I hear ``rasperry''.,3,1,https://app.prolific.co/submissions/complete?cc=3ABEB326,typical_of_concept-red-watermelon,72110,4cc57f77-5f4f-4c06-b92a-b27dfa509e55
qu67-s_qu67-batch56.csv,,NOT AVAILABLE,NOT AVAILABLE,5cdbda89561ebb0019d97aba,PROLIFIC,08-Apr-2020 14:08:31,227,9826,"""{\""31\"":{\""answer\"":true}}""",6ad120b1-1beb-48ce-a40d-d010fa442d65,``Red'' is one for the first things which come to mind when I hear ``watermelon''.,``Heavy'' is one for the first things which come to mind when I hear ``rock''.,``White'' is one for the first things which come to mind when I hear ``rasperry''.,3,1,https://app.prolific.co/submissions/complete?cc=3ABEB326,typical_of_concept-red-watermelon,71678,faa0e3dd-844a-40f6-a817-d1eaf302a0b2
qu67-s_qu67-batch56.csv,,NOT AVAILABLE,NOT AVAILABLE,5d4c5e4baf102c001a385bf0,PROLIFIC,08-Apr-2020 14:09:03,227,9826,"""{\""12\"":{\""answer\"":true}}""",6ad120b1-1beb-48ce-a40d-d010fa442d65,``Red'' is one for the first things which come to mind when I hear ``watermelon''.,``Heavy'' is one for the first things which come to mind when I hear ``rock''.,``White'' is one for the first things which come to mind when I hear ``rasperry''.,3,1,https://app.prolific.co/submissions/complete?cc=3ABEB326,typical_of_concept-red-watermelon,71705,a6a5d815-c90f-4689-8406-cfe0e46e3b82
qu67-s_qu67-batch56.csv,,NOT AVAILABLE,NOT AVAILABLE,5d7d0cc0e32539001a174642,PROLIFIC,08-Apr-2020 14:21:59,227,9826,"""{\""59\"":{\""answer\"":false}}""",6ad120b1-1beb-48ce-a40d-d010fa442d65,``Red'' is one for the first things which come to mind when I hear ``watermelon''.,``Heavy'' is one for the first things which come to mind when I hear ``rock''.,``White'' is one for the first things which come to mind when I hear ``rasperry''.,3,1,https://app.prolific.co/submissions/complete?cc=3ABEB326,typical_of_concept-red-watermelon,72210,a059841b-57d5-420a-9928-ce4a14ce542f
qu67-s_qu67-batch56.csv,,NOT AVAILABLE,NOT AVAILABLE,5dc5c8cfb1dabb44812d5f1d,PROLIFIC,08-Apr-2020 14:14:36,227,9826,"""{\""55\"":{\""answer\"":true}}""",6ad120b1-1beb-48ce-a40d-d010fa442d65,``Red'' is one for the first things which come to mind when I hear ``watermelon''.,``Heavy'' is one for the first things which come to mind when I hear ``rock''.,``White'' is one for the first things which come to mind when I hear ``rasperry''.,3,1,https://app.prolific.co/submissions/complete?cc=3ABEB326,typical_of_concept-red-watermelon,71974,8997380c-def6-4d78-a098-66c7fac64cf0
qu67-s_qu67-batch56.csv,,NOT AVAILABLE,NOT AVAILABLE,5e674adf46fdb74c79935db0,PROLIFIC,08-Apr-2020 14:08:12,227,9826,"""{\""27\"":{\""answer\"":true}}""",6ad120b1-1beb-48ce-a40d-d010fa442d65,``Red'' is one for the first things which come to mind when I hear ``watermelon''.,``Heavy'' is one for the first things which come to mind when I hear ``rock''.,``White'' is one for the first things which come to mind when I hear ``rasperry''.,3,1,https://app.prolific.co/submissions/complete?cc=3ABEB326,typical_of_concept-red-watermelon,71659,ab9e0373-9338-4c3d-b575-d6bd9a9b0d1b
qu67-s_qu67-batch56.csv,,NOT AVAILABLE,NOT AVAILABLE,5e87276d17cdf1028850af59,PROLIFIC,08-Apr-2020 14:05:43,227,9826,"""{\""5\"":{\""answer\"":false}}""",6ad120b1-1beb-48ce-a40d-d010fa442d65,``Red'' is one for the first things which come to mind when I hear ``watermelon''.,``Heavy'' is one for the first things which come to mind when I hear ``rock''.,``White'' is one for the first things which come to mind when I hear ``rasperry''.,3,1,https://app.prolific.co/submissions/complete?cc=3ABEB326,typical_of_concept-red-watermelon,71417,0a3ebe7e-36ef-479a-b8a8-a642faa9018b
qu67-s_qu67-batch56.csv,,NOT AVAILABLE,NOT AVAILABLE,5a280bb2e2d20d000132093e,PROLIFIC,08-Apr-2020 14:05:49,227,9827,"""{\""51\"":{\""answer\"":false}}""",fff07ee6-ea93-466f-a062-d8a55c53b9e6,"Usually, (a/an) watermelon is not red, but there could be a highly unusual situation in which (a/an) watermelon is red.","Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=3ABEB326,unusual-red-watermelon,71428,dc703c1c-99d2-447b-80bd-5f808b5c77f5
